activation,hidden_layers,width,seed,L2_rel,Linf
GeLU,5,256,0,2.7543484605781404e-05,5.0761325804504764e-05
GeLU,5,256,7,2.6225381125492616e-05,4.191767320521622e-05
GeLU,5,256,103,2.931379075538877e-05,5.1515502665022694e-05
GeLU,5,256,42,3.090195147324577e-05,5.1618738525549546e-05
