activation,hidden_layers,width,seed,L2_rel,Linf
tanh,5,64,0,0.0001416506116194338,0.000215949260693446
tanh,5,64,7,0.00018625090578994498,0.00026848571914953046
tanh,5,64,103,0.00015506476081163074,0.000244671846656358
tanh,5,64,42,0.0001307410270253152,0.0002472470253685466
