activation,hidden_layers,width,seed,L2_rel,Linf
SiLU,5,128,0,4.367156626730872e-05,5.793582912211326e-05
SiLU,5,128,7,6.903136182822623e-05,0.00014785591634293438
SiLU,5,128,103,5.7639225968918336e-05,0.00010371304142151039
SiLU,5,128,42,1.9662531333943205e-05,2.843629894366817e-05
