activation,hidden_layers,width,seed,L2_rel,Linf
SiLU,5,64,0,6.542628257268942e-05,8.952253874838778e-05
SiLU,5,64,7,6.938751971895242e-05,0.00010379458392462126
SiLU,5,64,103,9.818791733328633e-05,0.00013095615198366328
SiLU,5,64,42,9.351079222531934e-05,0.00015620445369335378
