activation,hidden_layers,width,seed,L2_rel,Linf
tanh,3,32,0,0.00011304426618289503,0.00014464252410090195
tanh,3,32,7,0.00012091163169863883,0.00022962381437263701
tanh,3,32,103,0.00019712252122008113,0.0002865089884969141
tanh,3,32,42,0.00027179982065791134,0.0004893391342042919
