step,L2_loss,H1_loss,H2_loss,max_cond_L2,max_cond_H1,max_cond_H2
168,40.8996475981424,370.9168021772889,3737.4033325810733,47623.54613627785,141789.52544608322,82562.04376067141
169,39.58749747231051,368.80932785375626,3694.908027416649,47623.54613627785,141789.52544608322,82562.04376067141
170,40.930458756057135,366.86371786668036,3818.976476269121,47623.54613627785,141789.52544608322,82562.04376067141
171,39.12191516346571,372.7163563242942,3641.822472727947,47623.54613627785,141789.52544608322,82562.04376067141
172,39.00894678273442,370.9512484309412,3659.439288853034,47623.54613627785,141789.52544608322,82562.04376067141
173,39.546683808972276,373.8817969701463,3607.843352767538,47623.54613627785,141789.52544608322,82562.04376067141
174,39.763603582405715,366.7889509788767,3671.7409503762738,47623.54613627785,141789.52544608322,82562.04376067141
175,38.834195912793014,375.8645701604758,3622.035798212068,47623.54613627785,141789.52544608322,82562.04376067141
176,39.83699279100925,362.0663261263252,3668.150275787888,47623.54613627785,141789.52544608322,82562.04376067141
177,40.490422232075915,360.71189537125474,3714.796374588927,47623.54613627785,141789.52544608322,82562.04376067141
178,39.57473838221685,365.61160327149355,3629.776764533655,47623.54613627785,141789.52544608322,82562.04376067141
179,39.45007129773165,372.063723189517,3601.2642048778466,47623.54613627785,141789.52544608322,82562.04376067141
180,39.5712082693078,356.9590709898345,3637.307994221392,47623.54613627785,141789.52544608322,82562.04376067141
181,39.658600640000536,363.1085217686832,3602.102704506233,47623.54613627785,141789.52544608322,82562.04376067141
182,40.59913616297014,357.19878784375805,3693.900653383876,47623.54613627785,141789.52544608322,82562.04376067141
183,40.470344221613324,359.9765278089633,3655.319844333665,47623.54613627785,141789.52544608322,82562.04376067141
184,38.97628392916931,366.0343436670028,3536.438733752985,47623.54613627785,141789.52544608322,82562.04376067141
185,40.205926914612476,363.1032587285194,3587.0007827660484,47623.54613627785,141789.52544608322,82562.04376067141
186,40.187896565802205,349.45799292454876,3617.0041703180977,47623.54613627785,141789.52544608322,82562.04376067141
187,41.01683063956404,351.89634604728815,3667.3474841286315,47623.54613627785,141789.52544608322,82562.04376067141
188,39.46163745308945,353.06467586305695,3569.290982894267,47623.54613627785,141789.52544608322,82562.04376067141
189,39.28194700066256,361.22754881085694,3528.48612775516,47623.54613627785,141789.52544608322,82562.04376067141
190,40.20619488558568,358.3275586598737,3635.791981007236,47623.54613627785,141789.52544608322,82562.04376067141
191,41.41704195605515,348.90803713466244,3672.0887846705327,47623.54613627785,141789.52544608322,82562.04376067141
192,39.71841992454305,360.16620990506385,3511.3523333516473,47623.54613627785,141789.52544608322,82562.04376067141
193,39.74788230070689,358.5266846480169,3571.169906293077,47623.54613627785,141789.52544608322,82562.04376067141
194,40.34697106900256,346.8800828752397,3574.1292242834393,47623.54613627785,141789.52544608322,82562.04376067141
195,40.10662426153144,349.5789510905647,3544.559728425455,47623.54613627785,141789.52544608322,82562.04376067141
196,39.436905316641294,359.5125854667193,3483.4307316791546,47623.54613627785,141789.52544608322,82562.04376067141
197,39.18924823136234,348.5478094516978,3511.59909431518,47623.54613627785,141789.52544608322,82562.04376067141
198,39.18056417582467,355.6798288686877,3472.1037117278056,47623.54613627785,141789.52544608322,82562.04376067141
199,39.66190807135031,355.6988752916111,3488.574550583318,47623.54613627785,141789.52544608322,82562.04376067141
200,39.64481488941806,345.93211394761283,3467.45103528652,47623.54613627785,141789.52544608322,82562.04376067141
201,39.076757350906966,351.3246606420447,3406.160660564108,47623.54613627785,141789.52544608322,82562.04376067141
202,39.48339264201573,347.4155607081849,3482.4021922932134,47623.54613627785,141789.52544608322,82562.04376067141
203,39.157016072214944,345.2741714344455,3477.6801763344465,47623.54613627785,141789.52544608322,82562.04376067141
204,40.453360775528836,341.1735230553815,3514.00292789482,47623.54613627785,141789.52544608322,82562.04376067141
205,39.57647861625697,336.86612177204165,3403.6743365227558,47623.54613627785,141789.52544608322,82562.04376067141
206,39.567091356399196,344.7223678816558,3463.491202542109,47623.54613627785,141789.52544608322,82562.04376067141
207,39.75514149738398,343.9100741060284,3489.540529490985,47623.54613627785,141789.52544608322,82562.04376067141
208,38.71249185056166,344.5501686142724,3383.9783190555345,47623.54613627785,141789.52544608322,82562.04376067141
209,40.0835451231793,339.567909069685,3438.9295167742084,47623.54613627785,141789.52544608322,82562.04376067141
210,38.4749042372419,349.3088955633055,3335.1320554141043,47623.54613627785,141789.52544608322,82562.04376067141
211,40.281846450389644,343.41119884203033,3454.987735767873,47623.54613627785,141789.52544608322,82562.04376067141
212,39.0033428634842,348.3041615159392,3363.8863286184187,47623.54613627785,141789.52544608322,82562.04376067141
213,40.57183956138732,347.00267582462436,3454.829804936258,47623.54613627785,141789.52544608322,82562.04376067141
214,39.061068343689655,337.1148425294326,3372.076608971099,47623.54613627785,141789.52544608322,82562.04376067141
215,40.167665962673716,338.8430654600049,3448.1389620311884,47623.54613627785,141789.52544608322,82562.04376067141
216,40.25169662847369,342.9545452617945,3444.2589449371176,47623.54613627785,141789.52544608322,82562.04376067141
217,39.314052273465265,338.9066236410132,3348.107044364856,47623.54613627785,141789.52544608322,82562.04376067141
218,38.97740715456744,342.6079156343734,3317.7555596688085,47623.54613627785,141789.52544608322,82562.04376067141
219,39.25966594123889,338.51473087920505,3373.2729023582096,47623.54613627785,141789.52544608322,82562.04376067141
220,40.032897462397536,335.67949407250217,3381.0199296540404,47623.54613627785,141789.52544608322,82562.04376067141
221,40.446809048752634,334.86261054613385,3423.713053273931,47623.54613627785,141789.52544608322,82562.04376067141
222,40.2437081543565,346.9361290602167,3408.9297492059623,47623.54613627785,141789.52544608322,82562.04376067141
223,39.30952826725219,326.53573904381784,3337.6097146568936,47623.54613627785,141789.52544608322,82562.04376067141
224,39.02796302113176,336.22776629384623,3304.705688467568,47623.54613627785,141789.52544608322,82562.04376067141
225,39.37966760710948,332.3321906487677,3397.5663204838265,47623.54613627785,141789.52544608322,82562.04376067141
226,39.885923065829004,337.5003330651589,3352.3482608694508,47623.54613627785,141789.52544608322,82562.04376067141
227,39.7388777892242,331.23163731540234,3296.83430144962,47623.54613627785,141789.52544608322,82562.04376067141
228,40.112581964233456,328.47602730681564,3365.4708705851535,47623.54613627785,141789.52544608322,82562.04376067141
229,40.16933742455041,333.89060604461474,3338.9090223670864,47623.54613627785,141789.52544608322,82562.04376067141
230,38.318472329857045,337.0231696205491,3220.4348547892064,47623.54613627785,141789.52544608322,82562.04376067141
231,40.29287036929193,331.91916717541744,3353.8333427013517,47623.54613627785,141789.52544608322,82562.04376067141
232,39.27578908297455,335.2525038984536,3284.133955279155,47623.54613627785,141789.52544608322,82562.04376067141
233,39.421846938978945,326.40912934035964,3247.3651132563778,47623.54613627785,141789.52544608322,82562.04376067141
234,39.421878712447466,333.0602519721063,3297.7224953739537,47623.54613627785,141789.52544608322,82562.04376067141
235,39.94978563049408,325.3249155728412,3306.3559136377776,47623.54613627785,141789.52544608322,82562.04376067141
236,39.94421597909337,329.965614264707,3270.4390874107476,47623.54613627785,141789.52544608322,82562.04376067141
237,38.82226814100279,328.92173885121537,3177.729768528519,47623.54613627785,141789.52544608322,82562.04376067141
238,38.08074180395645,324.29611726459757,3212.8694258234336,47623.54613627785,141789.52544608322,82562.04376067141
239,40.14048147304023,316.92542913337917,3335.014971599313,47623.54613627785,141789.52544608322,82562.04376067141
240,39.446321403143635,324.0390217893461,3243.6299430431045,47623.54613627785,141789.52544608322,82562.04376067141
241,40.34429765933008,321.76031709306756,3270.08336764341,47623.54613627785,141789.52544608322,82562.04376067141
242,39.74100961038418,324.43376518495955,3237.320545365601,47623.54613627785,141789.52544608322,82562.04376067141
243,39.92816735202113,325.2539456225075,3268.607943082309,47623.54613627785,141789.52544608322,82562.04376067141
244,40.08203510050175,320.3289357913456,3316.851544334845,47623.54613627785,141789.52544608322,82562.04376067141
245,39.29676625683499,325.71151175569514,3205.460385951062,47623.54613627785,141789.52544608322,82562.04376067141
246,39.2167572305925,323.54726718123504,3190.349661998545,47623.54613627785,141789.52544608322,82562.04376067141
247,39.9546060786685,324.1128318998456,3252.81268957814,47623.54613627785,141789.52544608322,82562.04376067141
248,40.00922435546975,320.17763773081333,3238.3848559635207,47623.54613627785,141789.52544608322,82562.04376067141
249,38.63993070274905,329.02547410663107,3173.080195491367,47623.54613627785,141789.52544608322,82562.04376067141
250,40.40576305713678,320.2076812409092,3247.9017314348876,47623.54613627785,141789.52544608322,82562.04376067141
251,39.87987837340179,316.15121590476525,3205.0618101501173,47623.54613627785,141789.52544608322,82562.04376067141
252,40.66470343181756,313.13817432334287,3279.1657544695295,47623.54613627785,141789.52544608322,82562.04376067141
253,40.143337117610464,317.57265972549095,3279.570998050589,47623.54613627785,141789.52544608322,82562.04376067141
254,37.926790890657536,322.1865814845849,3144.3944557196155,47623.54613627785,141789.52544608322,82562.04376067141
255,41.136584504348484,311.1153445519258,3285.6781685496017,47623.54613627785,141789.52544608322,82562.04376067141
256,40.1782582642271,319.52351010560614,3213.386389176173,47623.54613627785,141789.52544608322,82562.04376067141
257,40.302223127541836,308.00055794036166,3201.530545945963,47623.54613627785,141789.52544608322,82562.04376067141
258,40.15293020722315,308.00762490868686,3221.589300333324,47623.54613627785,141789.52544608322,82562.04376067141
259,39.61802118804542,323.1169303126612,3172.513271142494,47623.54613627785,141789.52544608322,82562.04376067141
260,39.23040732386847,313.0020177888168,3132.44359961425,47623.54613627785,141789.52544608322,82562.04376067141
261,39.57488023218124,319.07582246107455,3154.331444883941,47623.54613627785,141789.52544608322,82562.04376067141
262,39.5186664156746,324.51056728614634,3121.318580413492,47623.54613627785,141789.52544608322,82562.04376067141
263,39.41819374623943,312.6574489415036,3152.001124691512,47623.54613627785,141789.52544608322,82562.04376067141
264,39.701286877487995,313.9106059868376,3136.645746280065,47623.54613627785,141789.52544608322,82562.04376067141
265,40.37311519873709,308.8802008314816,3158.9853145859747,47623.54613627785,141789.52544608322,82562.04376067141
266,39.902645943519744,310.8660911341072,3141.275443709185,47623.54613627785,141789.52544608322,82562.04376067141
267,39.897654608068535,309.4905369383623,3151.6888354487273,47623.54613627785,141789.52544608322,82562.04376067141
268,40.366726633648454,300.41184416082484,3125.5272085704646,47623.54613627785,141789.52544608322,82562.04376067141
269,39.27182703228599,306.2866231178033,3082.250468328235,47623.54613627785,141789.52544608322,82562.04376067141
270,39.652287196437015,307.19540543104966,3086.19263494494,47623.54613627785,141789.52544608322,82562.04376067141
271,39.51905375904533,314.52213415023033,3105.5503784934335,47623.54613627785,141789.52544608322,82562.04376067141
272,39.91250271266018,305.4997652231922,3089.822115724646,47623.54613627785,141789.52544608322,82562.04376067141
273,38.238116349437774,315.6135003193443,3064.124083944161,47623.54613627785,141789.52544608322,82562.04376067141
274,38.7196871343181,315.4390838842347,3063.3715784082947,47623.54613627785,141789.52544608322,82562.04376067141
